Specialty	Class	Year	Name	Value
Anesthesiology	PGY2	2021	Change in Positions Offered	-59
Anesthesiology	PGY2	2021	Change in Unfilled Programs	-1
Anesthesiology	PGY2	2021	Change in U.S. Senior Applicants	-8
Anesthesiology	PGY2	2021	Change in Total Applicants	131
Anesthesiology	PGY2	2021	Change in U.S. Senior Matches	-54
Anesthesiology	PGY2	2021	Change in Total Matches	-57
Anesthesiology	PGY2	2021	Change in U.S. Senior Ranked Positions	167
Anesthesiology	PGY2	2021	Change in Total Ranked Positions	602
Anesthesiology	PGY2	2021	Change in U.S. Senior Average Ranked Programs	0.20000000000000018
Anesthesiology	PGY2	2021	Change in Total Average Ranked Programs	0
Anesthesiology	PGY2	2022	No. of Programs	58
Anesthesiology	PGY2	2022	Positions Offered	346
Anesthesiology	PGY2	2022	Unfilled Programs	0
Anesthesiology	PGY2	2022	U.S. Senior Applicants	1094
Anesthesiology	PGY2	2022	Total Applicants	1812
Anesthesiology	PGY2	2022	U.S. Senior Matches	232
Anesthesiology	PGY2	2022	Total Matches	346
Anesthesiology	PGY2	2022	U.S. Senior Ranked Positions	5792
Anesthesiology	PGY2	2022	Total Ranked Positions	7881
Anesthesiology	PGY2	2022	U.S. Senior Average Ranked Programs	5.3
Anesthesiology	PGY2	2022	Total Average Ranked Programs	4.3
Anesthesiology	PGY2	2022	Change in No. of Programs	1
Anesthesiology	PGY2	2022	Change in Positions Offered	7
Anesthesiology	PGY2	2022	Change in Unfilled Programs	0
Anesthesiology	PGY2	2022	Change in U.S. Senior Applicants	64
Anesthesiology	PGY2	2022	Change in Total Applicants	-62
Anesthesiology	PGY2	2022	Change in U.S. Senior Matches	21
Anesthesiology	PGY2	2022	Change in Total Matches	7
Anesthesiology	PGY2	2022	Change in U.S. Senior Ranked Positions	272
Anesthesiology	PGY2	2022	Change in Total Ranked Positions	-365
Anesthesiology	PGY2	2022	Change in U.S. Senior Average Ranked Programs	-0.10000000000000053
Anesthesiology	PGY2	2022	Change in Total Average Ranked Programs	-0.10000000000000053
Child Neurology	PGY1	2012	No. of Programs	71
Child Neurology	PGY1	2012	Positions Offered	99
Child Neurology	PGY1	2012	Unfilled Programs	17
Child Neurology	PGY1	2012	U.S. Senior Applicants	87
Child Neurology	PGY1	2012	Total Applicants	147
Child Neurology	PGY1	2012	U.S. Senior Matches	58
Child Neurology	PGY1	2012	Total Matches	79
Child Neurology	PGY1	2012	U.S. Senior Ranked Positions	546
Child Neurology	PGY1	2012	Total Ranked Positions	699
Child Neurology	PGY1	2012	U.S. Senior Average Ranked Programs	6.3
Child Neurology	PGY1	2012	Total Average Ranked Programs	4.8
Child Neurology	PGY1	2012	Change in No. of Programs	NA
Child Neurology	PGY1	2012	Change in Positions Offered	NA
Child Neurology	PGY1	2012	Change in Unfilled Programs	NA
Child Neurology	PGY1	2012	Change in U.S. Senior Applicants	NA
Child Neurology	PGY1	2012	Change in Total Applicants	NA
Child Neurology	PGY1	2012	Change in U.S. Senior Matches	NA
Child Neurology	PGY1	2012	Change in Total Matches	NA
Child Neurology	PGY1	2012	Change in U.S. Senior Ranked Positions	NA
Child Neurology	PGY1	2012	Change in Total Ranked Positions	NA
Child Neurology	PGY1	2012	Change in U.S. Senior Average Ranked Programs	NA
Child Neurology	PGY1	2012	Change in Total Average Ranked Programs	NA
Child Neurology	PGY1	2013	No. of Programs	85
Child Neurology	PGY1	2013	Positions Offered	123
Child Neurology	PGY1	2013	Unfilled Programs	19
Child Neurology	PGY1	2013	U.S. Senior Applicants	91
Child Neurology	PGY1	2013	Total Applicants	196
Child Neurology	PGY1	2013	U.S. Senior Matches	64
Child Neurology	PGY1	2013	Total Matches	102
Child Neurology	PGY1	2013	U.S. Senior Ranked Positions	643
Child Neurology	PGY1	2013	Total Ranked Positions	973
Child Neurology	PGY1	2013	U.S. Senior Average Ranked Programs	7.1
Child Neurology	PGY1	2013	Total Average Ranked Programs	5
Child Neurology	PGY1	2013	Change in No. of Programs	14
Child Neurology	PGY1	2013	Change in Positions Offered	24
Child Neurology	PGY1	2013	Change in Unfilled Programs	2
Child Neurology	PGY1	2013	Change in U.S. Senior Applicants	4
Child Neurology	PGY1	2013	Change in Total Applicants	49
Child Neurology	PGY1	2013	Change in U.S. Senior Matches	6
Child Neurology	PGY1	2013	Change in Total Matches	23
Child Neurology	PGY1	2013	Change in U.S. Senior Ranked Positions	97
Child Neurology	PGY1	2013	Change in Total Ranked Positions	274
Child Neurology	PGY1	2013	Change in U.S. Senior Average Ranked Programs	0.7999999999999998
Child Neurology	PGY1	2013	Change in Total Average Ranked Programs	0.20000000000000018
Child Neurology	PGY1	2014	No. of Programs	61
Child Neurology	PGY1	2014	Positions Offered	92
Child Neurology	PGY1	2014	Unfilled Programs	11
Child Neurology	PGY1	2014	U.S. Senior Applicants	88
Child Neurology	PGY1	2014	Total Applicants	177
Child Neurology	PGY1	2014	U.S. Senior Matches	66
Child Neurology	PGY1	2014	Total Matches	80
Child Neurology	PGY1	2014	U.S. Senior Ranked Positions	724
Child Neurology	PGY1	2014	Total Ranked Positions	967
Child Neurology	PGY1	2014	U.S. Senior Average Ranked Programs	8.2
Child Neurology	PGY1	2014	Total Average Ranked Programs	5.5
Child Neurology	PGY1	2014	Change in No. of Programs	-24
Child Neurology	PGY1	2014	Change in Positions Offered	-31
Child Neurology	PGY1	2014	Change in Unfilled Programs	-8
Child Neurology	PGY1	2014	Change in U.S. Senior Applicants	-3
Child Neurology	PGY1	2014	Change in Total Applicants	-19
Child Neurology	PGY1	2014	Change in U.S. Senior Matches	2
Child Neurology	PGY1	2014	Change in Total Matches	-22
Child Neurology	PGY1	2014	Change in U.S. Senior Ranked Positions	81
Child Neurology	PGY1	2014	Change in Total Ranked Positions	-6
Child Neurology	PGY1	2014	Change in U.S. Senior Average Ranked Programs	1.0999999999999996
Child Neurology	PGY1	2014	Change in Total Average Ranked Programs	0.5
Child Neurology	PGY1	2015	No. of Programs	63
Child Neurology	PGY1	2015	Positions Offered	104
Child Neurology	PGY1	2015	Unfilled Programs	9
Child Neurology	PGY1	2015	U.S. Senior Applicants	86
Child Neurology	PGY1	2015	Total Applicants	169
Child Neurology	PGY1	2015	U.S. Senior Matches	73
Child Neurology	PGY1	2015	Total Matches	95
Child Neurology	PGY1	2015	U.S. Senior Ranked Positions	783
Child Neurology	PGY1	2015	Total Ranked Positions	1051
Child Neurology	PGY1	2015	U.S. Senior Average Ranked Programs	9.1
Child Neurology	PGY1	2015	Total Average Ranked Programs	6.2
Child Neurology	PGY1	2015	Change in No. of Programs	2
Child Neurology	PGY1	2015	Change in Positions Offered	12
Child Neurology	PGY1	2015	Change in Unfilled Programs	-2
Child Neurology	PGY1	2015	Change in U.S. Senior Applicants	-2
Child Neurology	PGY1	2015	Change in Total Applicants	-8
Child Neurology	PGY1	2015	Change in U.S. Senior Matches	7
Child Neurology	PGY1	2015	Change in Total Matches	15
Child Neurology	PGY1	2015	Change in U.S. Senior Ranked Positions	59
Child Neurology	PGY1	2015	Change in Total Ranked Positions	84
Child Neurology	PGY1	2015	Change in U.S. Senior Average Ranked Programs	0.9000000000000004
Child Neurology	PGY1	2015	Change in Total Average Ranked Programs	0.7000000000000002
Child Neurology	PGY1	2016	No. of Programs	64
Child Neurology	PGY1	2016	Positions Offered	116
Child Neurology	PGY1	2016	Unfilled Programs	6
Child Neurology	PGY1	2016	U.S. Senior Applicants	111
Child Neurology	PGY1	2016	Total Applicants	185
Child Neurology	PGY1	2016	U.S. Senior Matches	90
Child Neurology	PGY1	2016	Total Matches	109
Child Neurology	PGY1	2016	U.S. Senior Ranked Positions	1052
Child Neurology	PGY1	2016	Total Ranked Positions	1281
Child Neurology	PGY1	2016	U.S. Senior Average Ranked Programs	9.5
Child Neurology	PGY1	2016	Total Average Ranked Programs	6.9
Child Neurology	PGY1	2016	Change in No. of Programs	1
Child Neurology	PGY1	2016	Change in Positions Offered	12
Child Neurology	PGY1	2016	Change in Unfilled Programs	-3
Child Neurology	PGY1	2016	Change in U.S. Senior Applicants	25
Child Neurology	PGY1	2016	Change in Total Applicants	16
Child Neurology	PGY1	2016	Change in U.S. Senior Matches	17
Child Neurology	PGY1	2016	Change in Total Matches	14
Child Neurology	PGY1	2016	Change in U.S. Senior Ranked Positions	269
Child Neurology	PGY1	2016	Change in Total Ranked Positions	230
Child Neurology	PGY1	2016	Change in U.S. Senior Average Ranked Programs	0.40000000000000036
Child Neurology	PGY1	2016	Change in Total Average Ranked Programs	0.7000000000000002
Child Neurology	PGY1	2017	No. of Programs	69
Child Neurology	PGY1	2017	Positions Offered	128
Child Neurology	PGY1	2017	Unfilled Programs	8
Child Neurology	PGY1	2017	U.S. Senior Applicants	118
Child Neurology	PGY1	2017	Total Applicants	205
Child Neurology	PGY1	2017	U.S. Senior Matches	97
Child Neurology	PGY1	2017	Total Matches	119
Child Neurology	PGY1	2017	U.S. Senior Ranked Positions	1180
Child Neurology	PGY1	2017	Total Ranked Positions	1458
Child Neurology	PGY1	2017	U.S. Senior Average Ranked Programs	10
Child Neurology	PGY1	2017	Total Average Ranked Programs	7.1
Child Neurology	PGY1	2017	Change in No. of Programs	5
Child Neurology	PGY1	2017	Change in Positions Offered	12
Child Neurology	PGY1	2017	Change in Unfilled Programs	2
Child Neurology	PGY1	2017	Change in U.S. Senior Applicants	7
Child Neurology	PGY1	2017	Change in Total Applicants	20
Child Neurology	PGY1	2017	Change in U.S. Senior Matches	7
Child Neurology	PGY1	2017	Change in Total Matches	10
Child Neurology	PGY1	2017	Change in U.S. Senior Ranked Positions	128
Child Neurology	PGY1	2017	Change in Total Ranked Positions	177
Child Neurology	PGY1	2017	Change in U.S. Senior Average Ranked Programs	0.5
Child Neurology	PGY1	2017	Change in Total Average Ranked Programs	0.1999999999999993
Child Neurology	PGY1	2018	No. of Programs	68
Child Neurology	PGY1	2018	Positions Offered	134
Child Neurology	PGY1	2018	Unfilled Programs	5
Child Neurology	PGY1	2018	U.S. Senior Applicants	113
Child Neurology	PGY1	2018	Total Applicants	192
Child Neurology	PGY1	2018	U.S. Senior Matches	101
Child Neurology	PGY1	2018	Total Matches	129
Child Neurology	PGY1	2018	U.S. Senior Ranked Positions	1217
Child Neurology	PGY1	2018	Total Ranked Positions	1513
Child Neurology	PGY1	2018	U.S. Senior Average Ranked Programs	10.8
Child Neurology	PGY1	2018	Total Average Ranked Programs	7.9
Child Neurology	PGY1	2018	Change in No. of Programs	-1
Child Neurology	PGY1	2018	Change in Positions Offered	6
Child Neurology	PGY1	2018	Change in Unfilled Programs	-3
Child Neurology	PGY1	2018	Change in U.S. Senior Applicants	-5
Child Neurology	PGY1	2018	Change in Total Applicants	-13
Child Neurology	PGY1	2018	Change in U.S. Senior Matches	4
Child Neurology	PGY1	2018	Change in Total Matches	10
Child Neurology	PGY1	2018	Change in U.S. Senior Ranked Positions	37
Child Neurology	PGY1	2018	Change in Total Ranked Positions	55
Child Neurology	PGY1	2018	Change in U.S. Senior Average Ranked Programs	0.8000000000000007
Child Neurology	PGY1	2018	Change in Total Average Ranked Programs	0.8000000000000007
Child Neurology	PGY1	2019	No. of Programs	71
Child Neurology	PGY1	2019	Positions Offered	145
Child Neurology	PGY1	2019	Unfilled Programs	12
Child Neurology	PGY1	2019	U.S. Senior Applicants	114
Child Neurology	PGY1	2019	Total Applicants	205
Child Neurology	PGY1	2019	U.S. Senior Matches	102
Child Neurology	PGY1	2019	Total Matches	133
Child Neurology	PGY1	2019	U.S. Senior Ranked Positions	1208
Child Neurology	PGY1	2019	Total Ranked Positions	1545
Child Neurology	PGY1	2019	U.S. Senior Average Ranked Programs	10.6
Child Neurology	PGY1	2019	Total Average Ranked Programs	7.5
Child Neurology	PGY1	2019	Change in No. of Programs	3
Child Neurology	PGY1	2019	Change in Positions Offered	11
Child Neurology	PGY1	2019	Change in Unfilled Programs	7
Child Neurology	PGY1	2019	Change in U.S. Senior Applicants	1
Child Neurology	PGY1	2019	Change in Total Applicants	13
Child Neurology	PGY1	2019	Change in U.S. Senior Matches	1
Child Neurology	PGY1	2019	Change in Total Matches	4
Child Neurology	PGY1	2019	Change in U.S. Senior Ranked Positions	-9
Child Neurology	PGY1	2019	Change in Total Ranked Positions	32
Child Neurology	PGY1	2019	Change in U.S. Senior Average Ranked Programs	-0.20000000000000107
Child Neurology	PGY1	2019	Change in Total Average Ranked Programs	-0.40000000000000036
Child Neurology	PGY1	2020	No. of Programs	73
Child Neurology	PGY1	2020	Positions Offered	159
Child Neurology	PGY1	2020	Unfilled Programs	7
Child Neurology	PGY1	2020	U.S. Senior Applicants	123
Child Neurology	PGY1	2020	Total Applicants	213
Child Neurology	PGY1	2020	U.S. Senior Matches	111
Child Neurology	PGY1	2020	Total Matches	151
Child Neurology	PGY1	2020	U.S. Senior Ranked Positions	1338
Child Neurology	PGY1	2020	Total Ranked Positions	1760
Child Neurology	PGY1	2020	U.S. Senior Average Ranked Programs	10.9
Child Neurology	PGY1	2020	Total Average Ranked Programs	8.3
Child Neurology	PGY1	2020	Change in No. of Programs	2
Child Neurology	PGY1	2020	Change in Positions Offered	14
Child Neurology	PGY1	2020	Change in Unfilled Programs	-5
Child Neurology	PGY1	2020	Change in U.S. Senior Applicants	9
Child Neurology	PGY1	2020	Change in Total Applicants	8
Child Neurology	PGY1	2020	Change in U.S. Senior Matches	9
Child Neurology	PGY1	2020	Change in Total Matches	18
Child Neurology	PGY1	2020	Change in U.S. Senior Ranked Positions	130
Child Neurology	PGY1	2020	Change in Total Ranked Positions	215
Child Neurology	PGY1	2020	Change in U.S. Senior Average Ranked Programs	0.3000000000000007
Child Neurology	PGY1	2020	Change in Total Average Ranked Programs	0.8000000000000007
Child Neurology	PGY1	2021	No. of Programs	77
Child Neurology	PGY1	2021	Positions Offered	159
Child Neurology	PGY1	2021	Unfilled Programs	10
Child Neurology	PGY1	2021	U.S. Senior Applicants	109
Child Neurology	PGY1	2021	Total Applicants	218
Child Neurology	PGY1	2021	U.S. Senior Matches	100
Child Neurology	PGY1	2021	Total Matches	147
Child Neurology	PGY1	2021	U.S. Senior Ranked Positions	1475
Child Neurology	PGY1	2021	Total Ranked Positions	2109
Child Neurology	PGY1	2021	U.S. Senior Average Ranked Programs	13.5
Child Neurology	PGY1	2021	Total Average Ranked Programs	9.7
Child Neurology	PGY1	2021	Change in No. of Programs	4
Child Neurology	PGY1	2021	Change in Positions Offered	0
Child Neurology	PGY1	2021	Change in Unfilled Programs	3
Child Neurology	PGY1	2021	Change in U.S. Senior Applicants	-14
Child Neurology	PGY1	2021	Change in Total Applicants	5
Child Neurology	PGY1	2021	Change in U.S. Senior Matches	-11
Child Neurology	PGY1	2021	Change in Total Matches	-4
Child Neurology	PGY1	2021	Change in U.S. Senior Ranked Positions	137
Child Neurology	PGY1	2021	Change in Total Ranked Positions	349
Child Neurology	PGY1	2021	Change in U.S. Senior Average Ranked Programs	2.5999999999999996
Child Neurology	PGY1	2021	Change in Total Average Ranked Programs	1.3999999999999986
Child Neurology	PGY1	2022	No. of Programs	75
Child Neurology	PGY1	2022	Positions Offered	166
Child Neurology	PGY1	2022	Unfilled Programs	14
Child Neurology	PGY1	2022	U.S. Senior Applicants	118
Child Neurology	PGY1	2022	Total Applicants	231
Child Neurology	PGY1	2022	U.S. Senior Matches	102
Child Neurology	PGY1	2022	Total Matches	150
Child Neurology	PGY1	2022	U.S. Senior Ranked Positions	1588
Child Neurology	PGY1	2022	Total Ranked Positions	2198
Child Neurology	PGY1	2022	U.S. Senior Average Ranked Programs	13.5
Child Neurology	PGY1	2022	Total Average Ranked Programs	9.5
Child Neurology	PGY1	2022	Change in No. of Programs	-2
Child Neurology	PGY1	2022	Change in Positions Offered	7
Child Neurology	PGY1	2022	Change in Unfilled Programs	4
Child Neurology	PGY1	2022	Change in U.S. Senior Applicants	9
Child Neurology	PGY1	2022	Change in Total Applicants	13
Child Neurology	PGY1	2022	Change in U.S. Senior Matches	2
Child Neurology	PGY1	2022	Change in Total Matches	3
Child Neurology	PGY1	2022	Change in U.S. Senior Ranked Positions	113
Child Neurology	PGY1	2022	Change in Total Ranked Positions	89
Child Neurology	PGY1	2022	Change in U.S. Senior Average Ranked Programs	0
Child Neurology	PGY1	2022	Change in Total Average Ranked Programs	-0.1999999999999993
Child Neurology	PGY2	2012	No. of Programs	33
Child Neurology	PGY2	2012	Positions Offered	47
Child Neurology	PGY2	2012	Unfilled Programs	11
Child Neurology	PGY2	2012	U.S. Senior Applicants	76
Child Neurology	PGY2	2012	Total Applicants	113
Child Neurology	PGY2	2012	U.S. Senior Matches	23
Child Neurology	PGY2	2012	Total Matches	35
Child Neurology	PGY2	2012	U.S. Senior Ranked Positions	288
Child Neurology	PGY2	2012	Total Ranked Positions	379
Child Neurology	PGY2	2012	U.S. Senior Average Ranked Programs	3.8
Child Neurology	PGY2	2012	Total Average Ranked Programs	3.4
Child Neurology	PGY2	2012	Change in No. of Programs	NA
Child Neurology	PGY2	2012	Change in Positions Offered	NA
Child Neurology	PGY2	2012	Change in Unfilled Programs	NA
Child Neurology	PGY2	2012	Change in U.S. Senior Applicants	NA
Child Neurology	PGY2	2012	Change in Total Applicants	NA
Child Neurology	PGY2	2012	Change in U.S. Senior Matches	NA
Child Neurology	PGY2	2012	Change in Total Matches	NA
Child Neurology	PGY2	2012	Change in U.S. Senior Ranked Positions	NA
Child Neurology	PGY2	2012	Change in Total Ranked Positions	NA
Child Neurology	PGY2	2012	Change in U.S. Senior Average Ranked Programs	NA
Child Neurology	PGY2	2012	Change in Total Average Ranked Programs	NA
Child Neurology	PGY2	2013	No. of Programs	27
Child Neurology	PGY2	2013	Positions Offered	37
Child Neurology	PGY2	2013	Unfilled Programs	8
Child Neurology	PGY2	2013	U.S. Senior Applicants	65
Child Neurology	PGY2	2013	Total Applicants	122
Child Neurology	PGY2	2013	U.S. Senior Matches	14
Child Neurology	PGY2	2013	Total Matches	26
Child Neurology	PGY2	2013	U.S. Senior Ranked Positions	205
Child Neurology	PGY2	2013	Total Ranked Positions	313
Child Neurology	PGY2	2013	U.S. Senior Average Ranked Programs	3.2
Child Neurology	PGY2	2013	Total Average Ranked Programs	2.6
Child Neurology	PGY2	2013	Change in No. of Programs	-6
Child Neurology	PGY2	2013	Change in Positions Offered	-10
Child Neurology	PGY2	2013	Change in Unfilled Programs	-3
Child Neurology	PGY2	2013	Change in U.S. Senior Applicants	-11
Child Neurology	PGY2	2013	Change in Total Applicants	9
Child Neurology	PGY2	2013	Change in U.S. Senior Matches	-9
Child Neurology	PGY2	2013	Change in Total Matches	-9
Child Neurology	PGY2	2013	Change in U.S. Senior Ranked Positions	-83
Child Neurology	PGY2	2013	Change in Total Ranked Positions	-66
Child Neurology	PGY2	2013	Change in U.S. Senior Average Ranked Programs	-0.5999999999999996
Child Neurology	PGY2	2013	Change in Total Average Ranked Programs	-0.7999999999999998
Child Neurology	PGY2	2014	No. of Programs	21
Child Neurology	PGY2	2014	Positions Offered	28
Child Neurology	PGY2	2014	Unfilled Programs	7
Child Neurology	PGY2	2014	U.S. Senior Applicants	54
Child Neurology	PGY2	2014	Total Applicants	111
Child Neurology	PGY2	2014	U.S. Senior Matches	11
Child Neurology	PGY2	2014	Total Matches	20
Child Neurology	PGY2	2014	U.S. Senior Ranked Positions	109
Child Neurology	PGY2	2014	Total Ranked Positions	208
Child Neurology	PGY2	2014	U.S. Senior Average Ranked Programs	2
Child Neurology	PGY2	2014	Total Average Ranked Programs	1.9
Child Neurology	PGY2	2014	Change in No. of Programs	-6
Child Neurology	PGY2	2014	Change in Positions Offered	-9
Child Neurology	PGY2	2014	Change in Unfilled Programs	-1
Child Neurology	PGY2	2014	Change in U.S. Senior Applicants	-11
Child Neurology	PGY2	2014	Change in Total Applicants	-11
Child Neurology	PGY2	2014	Change in U.S. Senior Matches	-3
