Specialty	Year	Class	Name	Value
Pediatrics (Categorical)	2012	PGY1	MD Senior Matches	1,732
Pediatrics (Categorical)	2012	PGY1	Total Matches	2,443
Pediatrics (Categorical)	2013	PGY1	Positions Offered	2,616
Pediatrics (Categorical)	2013	PGY1	MD Senior Applicants	2,035
Pediatrics (Categorical)	2013	PGY1	Total Applicants	3,984
Pediatrics (Categorical)	2013	PGY1	MD Senior Matches	1,837
Pediatrics (Categorical)	2013	PGY1	Total Matches	2,606
Pediatrics (Categorical)	2014	PGY1	Positions Offered	2,640
Pediatrics (Categorical)	2014	PGY1	MD Senior Applicants	2,065
Pediatrics (Categorical)	2014	PGY1	Total Applicants	3,993
Pediatrics (Categorical)	2014	PGY1	MD Senior Matches	1,818
Pediatrics (Categorical)	2014	PGY1	Total Matches	2,627
Pediatrics (Categorical)	2015	PGY1	Positions Offered	2,668
Pediatrics (Categorical)	2015	PGY1	MD Senior Applicants	2,126
Pediatrics (Categorical)	2015	PGY1	Total Applicants	3,936
Pediatrics (Categorical)	2015	PGY1	MD Senior Matches	1,889
Pediatrics (Categorical)	2015	PGY1	Total Matches	2,654
Pediatrics (Categorical)	2016	PGY1	Positions Offered	2,689
Pediatrics (Categorical)	2016	PGY1	MD Senior Applicants	2,071
Pediatrics (Categorical)	2016	PGY1	Total Applicants	3,869
Pediatrics (Categorical)	2016	PGY1	MD Senior Matches	1,829
Pediatrics (Categorical)	2016	PGY1	Total Matches	2,675
Pediatrics (Categorical)	2017	PGY1	Positions Offered	2,738
Pediatrics (Categorical)	2017	PGY1	MD Senior Applicants	2,056
Pediatrics (Categorical)	2017	PGY1	Total Applicants	3,763
Pediatrics (Categorical)	2017	PGY1	MD Senior Matches	1,849
Pediatrics (Categorical)	2017	PGY1	Total Matches	2,693
Pediatrics (Categorical)	2018	PGY1	Positions Offered	2,768
Pediatrics (Categorical)	2018	PGY1	MD Senior Applicants	1,934
Pediatrics (Categorical)	2018	PGY1	Total Applicants	3,647
Pediatrics (Categorical)	2018	PGY1	MD Senior Matches	1,746
Pediatrics (Categorical)	2018	PGY1	Total Matches	2,711
Pediatrics (Categorical)	2019	PGY1	Positions Offered	2,847
Pediatrics (Categorical)	2019	PGY1	MD Senior Applicants	1,901
Pediatrics (Categorical)	2019	PGY1	Total Applicants	3,638
Pediatrics (Categorical)	2019	PGY1	MD Senior Matches	1,715
Pediatrics (Categorical)	2019	PGY1	Total Matches	2,778
Pediatrics (Categorical)	2020	PGY1	Positions Offered	2,864
Pediatrics (Categorical)	2020	PGY1	MD Senior Applicants	1,943
Pediatrics (Categorical)	2020	PGY1	Total Applicants	3,728
Pediatrics (Categorical)	2020	PGY1	MD Senior Matches	1,731
Pediatrics (Categorical)	2020	PGY1	Total Matches	2,812
Pediatrics (Categorical)	2021	PGY1	Positions Offered	2,901
Pediatrics (Categorical)	2021	PGY1	MD Senior Applicants	1,969
Pediatrics (Categorical)	2021	PGY1	Total Applicants	3,976
Pediatrics (Categorical)	2021	PGY1	MD Senior Matches	1,749
Pediatrics (Categorical)	2021	PGY1	Total Matches	2,860
Pediatrics (Categorical)	2022	PGY1	Positions Offered	2,942
Pediatrics (Categorical)	2022	PGY1	MD Senior Applicants	1,871
Pediatrics (Categorical)	2022	PGY1	Total Applicants	3,824
Pediatrics (Categorical)	2022	PGY1	MD Senior Matches	1,661
Pediatrics (Categorical)	2022	PGY1	Total Matches	2,861
Pediatrics-Anesthesiology	2012	PGY1	Positions Offered	7
Pediatrics-Anesthesiology	2012	PGY1	MD Senior Applicants	16
Pediatrics-Anesthesiology	2012	PGY1	Total Applicants	16
Pediatrics-Anesthesiology	2012	PGY1	MD Senior Matches	7
Pediatrics-Anesthesiology	2012	PGY1	Total Matches	7
Pediatrics-Anesthesiology	2013	PGY1	Positions Offered	8
Pediatrics-Anesthesiology	2013	PGY1	MD Senior Applicants	24
Pediatrics-Anesthesiology	2013	PGY1	Total Applicants	26
Pediatrics-Anesthesiology	2013	PGY1	MD Senior Matches	7
Pediatrics-Anesthesiology	2013	PGY1	Total Matches	7
Pediatrics-Anesthesiology	2014	PGY1	Positions Offered	8
Pediatrics-Anesthesiology	2014	PGY1	MD Senior Applicants	16
Pediatrics-Anesthesiology	2014	PGY1	Total Applicants	16
Pediatrics-Anesthesiology	2014	PGY1	MD Senior Matches	7
Pediatrics-Anesthesiology	2014	PGY1	Total Matches	7
Pediatrics-Anesthesiology	2015	PGY1	Positions Offered	9
Pediatrics-Anesthesiology	2015	PGY1	MD Senior Applicants	23
Pediatrics-Anesthesiology	2015	PGY1	Total Applicants	26
Pediatrics-Anesthesiology	2015	PGY1	MD Senior Matches	9
Pediatrics-Anesthesiology	2015	PGY1	Total Matches	9
Pediatrics-Anesthesiology	2016	PGY1	Positions Offered	8
Pediatrics-Anesthesiology	2016	PGY1	MD Senior Applicants	18
Pediatrics-Anesthesiology	2016	PGY1	Total Applicants	19
Pediatrics-Anesthesiology	2016	PGY1	MD Senior Matches	6
Pediatrics-Anesthesiology	2016	PGY1	Total Matches	7
Pediatrics-Anesthesiology	2017	PGY1	Positions Offered	9
Pediatrics-Anesthesiology	2017	PGY1	MD Senior Applicants	24
Pediatrics-Anesthesiology	2017	PGY1	Total Applicants	26
Pediatrics-Anesthesiology	2017	PGY1	MD Senior Matches	7
Pediatrics-Anesthesiology	2017	PGY1	Total Matches	8
Pediatrics-Anesthesiology	2018	PGY1	Positions Offered	7
Pediatrics-Anesthesiology	2018	PGY1	MD Senior Applicants	15
Pediatrics-Anesthesiology	2018	PGY1	Total Applicants	21
Pediatrics-Anesthesiology	2018	PGY1	MD Senior Matches	6
Pediatrics-Anesthesiology	2018	PGY1	Total Matches	7
Pediatrics-Anesthesiology	2019	PGY1	Positions Offered	7
Pediatrics-Anesthesiology	2019	PGY1	MD Senior Applicants	20
Pediatrics-Anesthesiology	2019	PGY1	Total Applicants	22
Pediatrics-Anesthesiology	2019	PGY1	MD Senior Matches	6
Pediatrics-Anesthesiology	2019	PGY1	Total Matches	7
Pediatrics-Anesthesiology	2020	PGY1	Positions Offered	7
Pediatrics-Anesthesiology	2020	PGY1	MD Senior Applicants	14
Pediatrics-Anesthesiology	2020	PGY1	Total Applicants	21
Pediatrics-Anesthesiology	2020	PGY1	MD Senior Matches	7
Pediatrics-Anesthesiology	2020	PGY1	Total Matches	7
Pediatrics-Anesthesiology	2021	PGY1	Positions Offered	8
Pediatrics-Anesthesiology	2021	PGY1	MD Senior Applicants	14
Pediatrics-Anesthesiology	2021	PGY1	Total Applicants	19
Pediatrics-Anesthesiology	2021	PGY1	MD Senior Matches	8
Pediatrics-Anesthesiology	2021	PGY1	Total Matches	8
Pediatrics-Anesthesiology	2022	PGY1	Positions Offered	6
Pediatrics-Anesthesiology	2022	PGY1	MD Senior Applicants	16
Pediatrics-Anesthesiology	2022	PGY1	Total Applicants	20
Pediatrics-Anesthesiology	2022	PGY1	MD Senior Matches	6
Pediatrics-Anesthesiology	2022	PGY1	Total Matches	6
Pediatrics-Emergency Med	2012	PGY1	Positions Offered	7
Pediatrics-Emergency Med	2012	PGY1	MD Senior Applicants	15
Pediatrics-Emergency Med	2012	PGY1	Total Applicants	22
Pediatrics-Emergency Med	2012	PGY1	MD Senior Matches	6
Pediatrics-Emergency Med	2012	PGY1	Total Matches	7
Pediatrics-Emergency Med	2013	PGY1	Positions Offered	7
Pediatrics-Emergency Med	2013	PGY1	MD Senior Applicants	15
Pediatrics-Emergency Med	2013	PGY1	Total Applicants	20
Pediatrics-Emergency Med	2013	PGY1	MD Senior Matches	6
Pediatrics-Emergency Med	2013	PGY1	Total Matches	7
Pediatrics-Emergency Med	2014	PGY1	Positions Offered	9
Pediatrics-Emergency Med	2014	PGY1	MD Senior Applicants	21
Pediatrics-Emergency Med	2014	PGY1	Total Applicants	34
Pediatrics-Emergency Med	2014	PGY1	MD Senior Matches	4
Pediatrics-Emergency Med	2014	PGY1	Total Matches	9
Pediatrics-Emergency Med	2015	PGY1	Positions Offered	9
Pediatrics-Emergency Med	2015	PGY1	MD Senior Applicants	29
Pediatrics-Emergency Med	2015	PGY1	Total Applicants	38
Pediatrics-Emergency Med	2015	PGY1	MD Senior Matches	8
Pediatrics-Emergency Med	2015	PGY1	Total Matches	9
Pediatrics-Emergency Med	2016	PGY1	Positions Offered	7
Pediatrics-Emergency Med	2016	PGY1	MD Senior Applicants	23
Pediatrics-Emergency Med	2016	PGY1	Total Applicants	30
Pediatrics-Emergency Med	2016	PGY1	MD Senior Matches	7
Pediatrics-Emergency Med	2016	PGY1	Total Matches	7
Pediatrics-Emergency Med	2017	PGY1	Positions Offered	10
Pediatrics-Emergency Med	2017	PGY1	MD Senior Applicants	22
Pediatrics-Emergency Med	2017	PGY1	Total Applicants	35
Pediatrics-Emergency Med	2017	PGY1	MD Senior Matches	5
Pediatrics-Emergency Med	2017	PGY1	Total Matches	9
Pediatrics-Emergency Med	2019	PGY1	Positions Offered	8
Pediatrics-Emergency Med	2019	PGY1	MD Senior Applicants	24
Pediatrics-Emergency Med	2019	PGY1	Total Applicants	36
Pediatrics-Emergency Med	2019	PGY1	MD Senior Matches	6
Pediatrics-Emergency Med	2019	PGY1	Total Matches	8
Pediatrics-Emergency Med	2020	PGY1	Positions Offered	8
Pediatrics-Emergency Med	2020	PGY1	MD Senior Applicants	26
Pediatrics-Emergency Med	2020	PGY1	Total Applicants	36
Pediatrics-Emergency Med	2020	PGY1	MD Senior Matches	5
Pediatrics-Emergency Med	2020	PGY1	Total Matches	8
Pediatrics-Emergency Med	2021	PGY1	Positions Offered	8
Pediatrics-Emergency Med	2021	PGY1	MD Senior Applicants	25
Pediatrics-Emergency Med	2021	PGY1	Total Applicants	40
Pediatrics-Emergency Med	2021	PGY1	MD Senior Matches	7
Pediatrics-Emergency Med	2021	PGY1	Total Matches	8
Pediatrics-Emergency Med	2022	PGY1	Positions Offered	9
Pediatrics-Emergency Med	2022	PGY1	MD Senior Applicants	25
Pediatrics-Emergency Med	2022	PGY1	Total Applicants	34
Pediatrics-Emergency Med	2022	PGY1	MD Senior Matches	6
Pediatrics-Emergency Med	2022	PGY1	Total Matches	9
Pediatrics-Medical Genetics	2012	PGY1	Positions Offered	7
Pediatrics-Medical Genetics	2012	PGY1	MD Senior Applicants	12
Pediatrics-Medical Genetics	2012	PGY1	Total Applicants	17
Pediatrics-Medical Genetics	2012	PGY1	MD Senior Matches	4
Pediatrics-Medical Genetics	2012	PGY1	Total Matches	6
Pediatrics-Medical Genetics	2013	PGY1	Positions Offered	9
Pediatrics-Medical Genetics	2013	PGY1	MD Senior Applicants	8
Pediatrics-Medical Genetics	2013	PGY1	Total Applicants	16
Pediatrics-Medical Genetics	2013	PGY1	MD Senior Matches	6
Pediatrics-Medical Genetics	2013	PGY1	Total Matches	6
Pediatrics-Medical Genetics	2014	PGY1	Positions Offered	10
Pediatrics-Medical Genetics	2014	PGY1	MD Senior Applicants	7
Pediatrics-Medical Genetics	2014	PGY1	Total Applicants	20
Pediatrics-Medical Genetics	2014	PGY1	MD Senior Matches	5
Pediatrics-Medical Genetics	2014	PGY1	Total Matches	7
Pediatrics-Medical Genetics	2015	PGY1	Positions Offered	15
Pediatrics-Medical Genetics	2015	PGY1	MD Senior Applicants	15
Pediatrics-Medical Genetics	2015	PGY1	Total Applicants	25
Pediatrics-Medical Genetics	2015	PGY1	MD Senior Matches	12
Pediatrics-Medical Genetics	2015	PGY1	Total Matches	15
Pediatrics-Medical Genetics	2016	PGY1	Positions Offered	14
Pediatrics-Medical Genetics	2016	PGY1	MD Senior Applicants	21
Pediatrics-Medical Genetics	2016	PGY1	Total Applicants	38
Pediatrics-Medical Genetics	2016	PGY1	MD Senior Matches	10
Pediatrics-Medical Genetics	2016	PGY1	Total Matches	14
Pediatrics-Medical Genetics	2017	PGY1	Positions Offered	15
Pediatrics-Medical Genetics	2017	PGY1	MD Senior Applicants	15
Pediatrics-Medical Genetics	2017	PGY1	Total Applicants	31
Pediatrics-Medical Genetics	2017	PGY1	MD Senior Matches	8
Pediatrics-Medical Genetics	2017	PGY1	Total Matches	13
Pediatrics-Medical Genetics	2018	PGY1	Positions Offered	20
Pediatrics-Medical Genetics	2018	PGY1	MD Senior Applicants	17
Pediatrics-Medical Genetics	2018	PGY1	Total Applicants	29
Pediatrics-Medical Genetics	2018	PGY1	MD Senior Matches	14
Pediatrics-Medical Genetics	2018	PGY1	Total Matches	18
Pediatrics-Medical Genetics	2019	PGY1	Positions Offered	21
Pediatrics-Medical Genetics	2019	PGY1	MD Senior Applicants	24
Pediatrics-Medical Genetics	2019	PGY1	Total Applicants	43
Pediatrics-Medical Genetics	2019	PGY1	MD Senior Matches	14
Pediatrics-Medical Genetics	2019	PGY1	Total Matches	16
Pediatrics-Medical Genetics	2020	PGY1	Positions Offered	22
Pediatrics-Medical Genetics	2020	PGY1	MD Senior Applicants	21
Pediatrics-Medical Genetics	2020	PGY1	Total Applicants	35
Pediatrics-Medical Genetics	2020	PGY1	MD Senior Matches	13
Pediatrics-Medical Genetics	2020	PGY1	Total Matches	20
Pediatrics-Medical Genetics	2021	PGY1	Positions Offered	27
Pediatrics-Medical Genetics	2021	PGY1	MD Senior Applicants	23
Pediatrics-Medical Genetics	2021	PGY1	Total Applicants	44
Pediatrics-Medical Genetics	2021	PGY1	MD Senior Matches	19
Pediatrics-Medical Genetics	2021	PGY1	Total Matches	25
Pediatrics-Medical Genetics	2022	PGY1	Positions Offered	30
Pediatrics-Medical Genetics	2022	PGY1	MD Senior Applicants	23
Pediatrics-Medical Genetics	2022	PGY1	Total Applicants	50
Pediatrics-Medical Genetics	2022	PGY1	MD Senior Matches	18
Pediatrics-Medical Genetics	2022	PGY1	Total Matches	28
Pediatrics-P I M & R	2021	PGY1	Positions Offered	2
Pediatrics-P I M & R	2021	PGY1	MD Senior Applicants	9
Pediatrics-P I M & R	2021	PGY1	Total Applicants	15
Pediatrics-P I M & R	2021	PGY1	MD Senior Matches	2
Pediatrics-P I M & R	2021	PGY1	Total Matches	2
Pediatrics-P M & R	2012	PGY1	Positions Offered	2
Pediatrics-P M & R	2012	PGY1	MD Senior Applicants	6
Pediatrics-P M & R	2012	PGY1	Total Applicants	6
Pediatrics-P M & R	2012	PGY1	MD Senior Matches	2
Pediatrics-P M & R	2012	PGY1	Total Matches	2
Pediatrics-P M & R	2013	PGY1	Positions Offered	3
Pediatrics-P M & R	2013	PGY1	MD Senior Applicants	8
Pediatrics-P M & R	2013	PGY1	Total Applicants	11
Pediatrics-P M & R	2013	PGY1	MD Senior Matches	2
Pediatrics-P M & R	2013	PGY1	Total Matches	3
Pediatrics-P M & R	2014	PGY1	Positions Offered	3
Pediatrics-P M & R	2014	PGY1	MD Senior Applicants	6
Pediatrics-P M & R	2014	PGY1	Total Applicants	9
Pediatrics-P M & R	2014	PGY1	MD Senior Matches	2
Pediatrics-P M & R	2014	PGY1	Total Matches	3
Pediatrics-P M & R	2015	PGY1	Positions Offered	1
Pediatrics-P M & R	2015	PGY1	MD Senior Applicants	6
Pediatrics-P M & R	2015	PGY1	Total Applicants	8
Pediatrics-P M & R	2015	PGY1	MD Senior Matches	0
Pediatrics-P M & R	2015	PGY1	Total Matches	1
Pediatrics-P M & R	2016	PGY1	Positions Offered	4
Pediatrics-P M & R	2016	PGY1	MD Senior Applicants	11
Pediatrics-P M & R	2016	PGY1	Total Applicants	18
Pediatrics-P M & R	2016	PGY1	MD Senior Matches	3
Pediatrics-P M & R	2016	PGY1	Total Matches	4
Pediatrics-P M & R	2017	PGY1	Positions Offered	2
Pediatrics-P M & R	2017	PGY1	MD Senior Applicants	9
Pediatrics-P M & R	2017	PGY1	Total Applicants	9
Pediatrics-P M & R	2017	PGY1	MD Senior Matches	2
Pediatrics-P M & R	2017	PGY1	Total Matches	2
Pediatrics-P M & R	2018	PGY1	Positions Offered	3
Pediatrics-P M & R	2018	PGY1	MD Senior Applicants	8
Pediatrics-P M & R	2018	PGY1	Total Applicants	13
Pediatrics-P M & R	2018	PGY1	MD Senior Matches	3
Pediatrics-P M & R	2018	PGY1	Total Matches	3
Pediatrics-P M & R	2019	PGY1	Positions Offered	4
Pediatrics-P M & R	2019	PGY1	MD Senior Applicants	8
Pediatrics-P M & R	2019	PGY1	Total Applicants	13
Pediatrics-P M & R	2019	PGY1	MD Senior Matches	2
Pediatrics-P M & R	2019	PGY1	Total Matches	3
Pediatrics-P M & R	2020	PGY1	Positions Offered	4
Pediatrics-P M & R	2020	PGY1	MD Senior Applicants	9
Pediatrics-P M & R	2020	PGY1	Total Applicants	18
Pediatrics-P M & R	2020	PGY1	MD Senior Matches	2
Pediatrics-P M & R	2020	PGY1	Total Matches	4
Pediatrics-PM& R	2022	PGY1	Positions Offered	3
Pediatrics-PM& R	2022	PGY1	MD Senior Applicants	12
Pediatrics-PM& R	2022	PGY1	Total Applicants	14
Pediatrics-PM& R	2022	PGY1	MD Senior Matches	3
Pediatrics-PM& R	2022	PGY1	Total Matches	3
Pediatrics-Prelim (PGY-1 Only)	2015	PGY1	Positions Offered	36
Pediatrics-Prelim (PGY-1 Only)	2015	PGY1	MD Senior Applicants	92
Pediatrics-Prelim (PGY-1 Only)	2015	PGY1	Total Applicants	170
Pediatrics-Prelim (PGY-1 Only)	2015	PGY1	MD Senior Matches	21
Pediatrics-Prelim (PGY-1 Only)	2015	PGY1	Total Matches	30
Pediatrics-Preliminary	2012	PGY1	Positions Offered	55
Pediatrics-Preliminary	2012	PGY1	MD Senior Applicants	142
Pediatrics-Preliminary	2012	PGY1	Total Applicants	190
Pediatrics-Preliminary	2012	PGY1	MD Senior Matches	43
Pediatrics-Preliminary	2012	PGY1	Total Matches	48
Pediatrics-Preliminary	2013	PGY1	Positions Offered	44
Pediatrics-Preliminary	2013	PGY1	MD Senior Applicants	131
Pediatrics-Preliminary	2013	PGY1	Total Applicants	201
Pediatrics-Preliminary	2013	PGY1	MD Senior Matches	31
Pediatrics-Preliminary	2013	PGY1	Total Matches	37
Pediatrics-Preliminary	2014	PGY1	Positions Offered	40
Pediatrics-Preliminary	2014	PGY1	MD Senior Applicants	100
Pediatrics-Preliminary	2014	PGY1	Total Applicants	174
Pediatrics-Preliminary	2014	PGY1	MD Senior Matches	24
Pediatrics-Preliminary	2014	PGY1	Total Matches	30
Pediatrics-Preliminary	2016	PGY1	Positions Offered	43
Pediatrics-Preliminary	2016	PGY1	MD Senior Applicants	128
Pediatrics-Preliminary	2016	PGY1	Total Applicants	209
Pediatrics-Preliminary	2016	PGY1	MD Senior Matches	26
Pediatrics-Preliminary	2016	PGY1	Total Matches	37
Pediatrics-Preliminary	2017	PGY1	Positions Offered	34
Pediatrics-Preliminary	2017	PGY1	MD Senior Applicants	119
Pediatrics-Preliminary	2017	PGY1	Total Applicants	171
Pediatrics-Preliminary	2017	PGY1	MD Senior Matches	23
Pediatrics-Preliminary	2017	PGY1	Total Matches	27
Pediatrics-Preliminary	2018	PGY1	Positions Offered	19
Pediatrics-Preliminary	2018	PGY1	MD Senior Applicants	113
Pediatrics-Preliminary	2018	PGY1	Total Applicants	154
Pediatrics-Preliminary	2018	PGY1	MD Senior Matches	10
Pediatrics-Preliminary	2018	PGY1	Total Matches	14
Pediatrics-Preliminary	2019	PGY1	Positions Offered	24
Pediatrics-Preliminary	2019	PGY1	MD Senior Applicants	100
Pediatrics-Preliminary	2019	PGY1	Total Applicants	153
Pediatrics-Preliminary	2019	PGY1	MD Senior Matches	12
Pediatrics-Preliminary	2019	PGY1	Total Matches	19
Pediatrics-Preliminary	2020	PGY1	Positions Offered	19
Pediatrics-Preliminary	2020	PGY1	MD Senior Applicants	86
Pediatrics-Preliminary	2020	PGY1	Total Applicants	118
Pediatrics-Preliminary	2020	PGY1	MD Senior Matches	9
Pediatrics-Preliminary	2020	PGY1	Total Matches	12
Pediatrics-Preliminary	2021	PGY1	Positions Offered	24
Pediatrics-Preliminary	2021	PGY1	MD Senior Applicants	100
Pediatrics-Preliminary	2021	PGY1	Total Applicants	150
Pediatrics-Preliminary	2021	PGY1	MD Senior Matches	16
Pediatrics-Preliminary	2021	PGY1	Total Matches	22
Pediatrics-Preliminary	2022	PGY1	Positions Offered	23
Pediatrics-Preliminary	2022	PGY1	MD Senior Applicants	88
Pediatrics-Preliminary	2022	PGY1	Total Applicants	135
Pediatrics-Preliminary	2022	PGY1	MD Senior Matches	16
Pediatrics-Preliminary	2022	PGY1	Total Matches	21
Pediatrics-Primary	2012	PGY1	Positions Offered	67
Pediatrics-Primary	2012	PGY1	MD Senior Applicants	280
Pediatrics-Primary	2012	PGY1	Total Applicants	916
Pediatrics-Primary	2012	PGY1	MD Senior Matches	27
Pediatrics-Primary	2012	PGY1	Total Matches	64
Pediatrics-Primary	2013	PGY1	Positions Offered	83
Pediatrics-Primary	2013	PGY1	MD Senior Applicants	333
Pediatrics-Primary	2013	PGY1	Total Applicants	984
Pediatrics-Primary	2013	PGY1	MD Senior Matches	30
Pediatrics-Primary	2013	PGY1	Total Matches	83
Pediatrics-Primary	2014	PGY1	Positions Offered	75
Pediatrics-Primary	2014	PGY1	MD Senior Applicants	399
Pediatrics-Primary	2014	PGY1	Total Applicants	865
Pediatrics-Primary	2014	PGY1	MD Senior Matches	34
Pediatrics-Primary	2014	PGY1	Total Matches	75
Pediatrics-Primary	2015	PGY1	Positions Offered	74
Pediatrics-Primary	2015	PGY1	MD Senior Applicants	365
Pediatrics-Primary	2015	PGY1	Total Applicants	798
Pediatrics-Primary	2015	PGY1	MD Senior Matches	26
Pediatrics-Primary	2015	PGY1	Total Matches	74
Pediatrics-Primary	2016	PGY1	Positions Offered	79
Pediatrics-Primary	2016	PGY1	MD Senior Applicants	336
Pediatrics-Primary	2016	PGY1	Total Applicants	750
Pediatrics-Primary	2016	PGY1	MD Senior Matches	34
Pediatrics-Primary	2016	PGY1	Total Matches	79
Pediatrics-Primary	2017	PGY1	Positions Offered	83
Pediatrics-Primary	2017	PGY1	MD Senior Applicants	358
Pediatrics-Primary	2017	PGY1	Total Applicants	782
Pediatrics-Primary	2017	PGY1	MD Senior Matches	31
Pediatrics-Primary	2017	PGY1	Total Matches	82
Pediatrics-Primary	2018	PGY1	Positions Offered	90
Pediatrics-Primary	2018	PGY1	MD Senior Applicants	400
Pediatrics-Primary	2018	PGY1	Total Applicants	834
Pediatrics-Primary	2018	PGY1	MD Senior Matches	36
Pediatrics-Primary	2018	PGY1	Total Matches	86
Pediatrics-Primary	2019	PGY1	Positions Offered	90
Pediatrics-Primary	2019	PGY1	MD Senior Applicants	405
Pediatrics-Primary	2019	PGY1	Total Applicants	880
Pediatrics-Primary	2019	PGY1	MD Senior Matches	36
Pediatrics-Primary	2019	PGY1	Total Matches	89
Pediatrics-Primary	2020	PGY1	Positions Offered	92
Pediatrics-Primary	2020	PGY1	MD Senior Applicants	368
Pediatrics-Primary	2020	PGY1	Total Applicants	871
Pediatrics-Primary	2020	PGY1	MD Senior Matches	36
Pediatrics-Primary	2020	PGY1	Total Matches	90
Pediatrics-Primary	2021	PGY1	Positions Offered	75
Pediatrics-Primary	2021	PGY1	MD Senior Applicants	368
Pediatrics-Primary	2021	PGY1	Total Applicants	790
Pediatrics-Primary	2021	PGY1	MD Senior Matches	39
Pediatrics-Primary	2021	PGY1	Total Matches	74
Pediatrics-Primary	2022	PGY1	Positions Offered	74
Pediatrics-Primary	2022	PGY1	MD Senior Applicants	289
Pediatrics-Primary	2022	PGY1	Total Applicants	646
Pediatrics-Primary	2022	PGY1	MD Senior Matches	31
Pediatrics-Primary	2022	PGY1	Total Matches	73
Peds/Psych/Child I Psych	2020	PGY1	Positions Offered	22
Peds/Psych/Child I Psych	2020	PGY1	MD Senior Applicants	54
Peds/Psych/Child I Psych	2020	PGY1	Total Applicants	64
Peds/Psych/Child I Psych	2020	PGY1	MD Senior Matches	20
Peds/Psych/Child I Psych	2020	PGY1	Total Matches	22
Peds/Psych/Child Psych	2012	PGY1	Positions Offered	18
Peds/Psych/Child Psych	2012	PGY1	MD Senior Applicants	22
Peds/Psych/Child Psych	2012	PGY1	Total Applicants	39
Peds/Psych/Child Psych	2012	PGY1	MD Senior Matches	13
Peds/Psych/Child Psych	2012	PGY1	Total Matches	17
Peds/Psych/Child Psych	2013	PGY1	Positions Offered	19
Peds/Psych/Child Psych	2013	PGY1	MD Senior Applicants	42
Peds/Psych/Child Psych	2013	PGY1	Total Applicants	50
Peds/Psych/Child Psych	2013	PGY1	MD Senior Matches	16
Peds/Psych/Child Psych	2013	PGY1	Total Matches	19
Peds/Psych/Child Psych	2014	PGY1	Positions Offered	19
Peds/Psych/Child Psych	2014	PGY1	MD Senior Applicants	32
Peds/Psych/Child Psych	2014	PGY1	Total Applicants	49
Peds/Psych/Child Psych	2014	PGY1	MD Senior Matches	16
Peds/Psych/Child Psych	2014	PGY1	Total Matches	18
Peds/Psych/Child Psych	2015	PGY1	Positions Offered	19
Peds/Psych/Child Psych	2015	PGY1	MD Senior Applicants	35
Peds/Psych/Child Psych	2015	PGY1	Total Applicants	45
Peds/Psych/Child Psych	2015	PGY1	MD Senior Matches	18
Peds/Psych/Child Psych	2015	PGY1	Total Matches	19
Peds/Psych/Child Psych	2016	PGY1	Positions Offered	20
Peds/Psych/Child Psych	2016	PGY1	MD Senior Applicants	43
Peds/Psych/Child Psych	2016	PGY1	Total Applicants	54
Peds/Psych/Child Psych	2016	PGY1	MD Senior Matches	18
Peds/Psych/Child Psych	2016	PGY1	Total Matches	20
Peds/Psych/Child Psych	2017	PGY1	Positions Offered	21
Peds/Psych/Child Psych	2017	PGY1	MD Senior Applicants	43
Peds/Psych/Child Psych	2017	PGY1	Total Applicants	56
Peds/Psych/Child Psych	2017	PGY1	MD Senior Matches	19
Peds/Psych/Child Psych	2017	PGY1	Total Matches	21
Peds/Psych/Child Psych	2018	PGY1	Positions Offered	21
Peds/Psych/Child Psych	2018	PGY1	MD Senior Applicants	52
Peds/Psych/Child Psych	2018	PGY1	Total Applicants	65
Peds/Psych/Child Psych	2018	PGY1	MD Senior Matches	17
Peds/Psych/Child Psych	2018	PGY1	Total Matches	20
Peds/Psych/Child Psych	2019	PGY1	Positions Offered	21
Peds/Psych/Child Psych	2019	PGY1	MD Senior Applicants	51
Peds/Psych/Child Psych	2019	PGY1	Total Applicants	65
Peds/Psych/Child Psych	2019	PGY1	MD Senior Matches	20
Peds/Psych/Child Psych	2019	PGY1	Total Matches	21
Peds/Psych/Child Psych	2021	PGY1	Positions Offered	21
Peds/Psych/Child Psych	2021	PGY1	MD Senior Applicants	46
Peds/Psych/Child Psych	2021	PGY1	Total Applicants	62
Peds/Psych/Child Psych	2021	PGY1	MD Senior Matches	19
Peds/Psych/Child Psych	2021	PGY1	Total Matches	21
Peds/Psych/Child Psych	2022	PGY1	Positions Offered	21
Peds/Psych/Child Psych	2022	PGY1	MD Senior Applicants	51
Peds/Psych/Child Psych	2022	PGY1	Total Applicants	62
Peds/Psych/Child Psych	2022	PGY1	MD Senior Matches	20
Peds/Psych/Child Psych	2022	PGY1	Total Matches	21
Physical Medicine & Rehab	2012	PGY1	Positions Offered	86
Physical Medicine & Rehab	2012	PGY1	MD Senior Applicants	195
Physical Medicine & Rehab	2012	PGY1	Total Applicants	373
Physical Medicine & Rehab	2012	PGY1	MD Senior Matches	51
Physical Medicine & Rehab	2012	PGY1	Total Matches	86
Physical Medicine & Rehab	2013	PGY1	Positions Offered	103
Physical Medicine & Rehab	2013	PGY1	MD Senior Applicants	219
Physical Medicine & Rehab	2013	PGY1	Total Applicants	444
Physical Medicine & Rehab	2013	PGY1	MD Senior Matches	52
Physical Medicine & Rehab	2013	PGY1	Total Matches	103
Physical Medicine & Rehab	2014	PGY1	Positions Offered	96
